id,age_cat,is_recid
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
4240,Less than 25,1
4241,Less than 25,1
4242,Less than 25,1
4243,Less than 25,1
8929,25 - 45,1
8930,25 - 45,1
8931,25 - 45,1
9812,25 - 45,1
9813,25 - 45,1
4415,25 - 45,1
4691,25 - 45,1
4692,25 - 45,1
4693,25 - 45,1
4694,25 - 45,1
4695,25 - 45,1
4696,25 - 45,1
,25 - 45,1
,25 - 45,1
7181,Less than 25,1
8867,Greater than 45,1
8868,Greater than 45,1
8869,Greater than 45,1
8870,Greater than 45,1
8871,Greater than 45,1
8872,Greater than 45,1
8873,Greater than 45,1
837,Greater than 45,0
1510,25 - 45,0
1590,25 - 45,0
2525,Less than 25,0
2526,Less than 25,0
2527,Less than 25,0
3192,Less than 25,0
3193,Less than 25,0
3194,Less than 25,0
3195,Less than 25,0
4288,25 - 45,0
8856,25 - 45,0
9324,25 - 45,0
10338,Greater than 45,0
10748,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
5923,Less than 25,1
5924,Less than 25,1
5925,Less than 25,1
5926,Less than 25,1
5927,Less than 25,1
,25 - 45,1
10914,Greater than 45,1
10915,Greater than 45,1
,25 - 45,1
,25 - 45,1
5424,Greater than 45,1
5425,Greater than 45,1
7315,Greater than 45,1
,25 - 45,1
,25 - 45,1
442,Greater than 45,0
741,25 - 45,0
1195,Greater than 45,0
1234,25 - 45,0
4704,Greater than 45,0
6835,25 - 45,0
7118,25 - 45,0
7951,25 - 45,0
8715,25 - 45,0
9646,Greater than 45,0
9700,Greater than 45,0
9701,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
3460,Greater than 45,1
3461,Greater than 45,1
5511,25 - 45,1
5512,25 - 45,1
5513,25 - 45,1
5514,25 - 45,1
3040,25 - 45,0
3415,25 - 45,0
5078,25 - 45,0
5741,25 - 45,0
6586,25 - 45,0
7073,Greater than 45,0
7902,25 - 45,0
7903,25 - 45,0
7904,25 - 45,0
9142,Greater than 45,0
9295,Greater than 45,0
9407,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
8802,25 - 45,1
8803,25 - 45,1
131,25 - 45,1
132,25 - 45,1
9033,Greater than 45,1
9034,Greater than 45,1
9035,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
8700,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
948,25 - 45,0
1064,Greater than 45,0
1065,Greater than 45,0
2646,25 - 45,0
3227,Less than 25,0
3313,Greater than 45,0
3314,Greater than 45,0
3315,Greater than 45,0
5398,25 - 45,0
5399,25 - 45,0
9215,25 - 45,0
9216,25 - 45,0
10038,25 - 45,0
10308,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
1379,Less than 25,1
1380,Less than 25,1
1381,Less than 25,1
1382,Less than 25,1
9823,Greater than 45,1
9824,Greater than 45,1
9825,Greater than 45,1
9826,Greater than 45,1
9827,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
4726,25 - 45,1
4858,25 - 45,1
4859,25 - 45,1
4860,25 - 45,1
4861,25 - 45,1
4862,25 - 45,1
10560,25 - 45,1
,25 - 45,1
,25 - 45,1
7531,25 - 45,1
,Greater than 45,1
,Greater than 45,1
1062,Greater than 45,0
1063,Greater than 45,0
1235,Greater than 45,0
2174,Less than 25,0
2175,Less than 25,0
3792,Greater than 45,0
4030,Greater than 45,0
4375,25 - 45,0
4441,25 - 45,0
4442,25 - 45,0
4572,Greater than 45,0
4573,Greater than 45,0
6209,25 - 45,0
6354,25 - 45,0
6355,25 - 45,0
7296,Less than 25,0
7297,Less than 25,0
7298,Less than 25,0
7909,Greater than 45,0
7910,Greater than 45,0
8865,Greater than 45,0
10116,Greater than 45,0
10952,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
840,Less than 25,1
841,Less than 25,1
2247,25 - 45,1
2248,25 - 45,1
2249,25 - 45,1
10643,Greater than 45,1
10644,Greater than 45,1
10645,Greater than 45,1
10646,Greater than 45,1
10647,Greater than 45,1
10648,Greater than 45,1
10649,Greater than 45,1
10650,Greater than 45,1
10651,Greater than 45,1
10652,Greater than 45,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
5664,Greater than 45,1
5665,Greater than 45,1
5666,Greater than 45,1
9011,Less than 25,1
,25 - 45,1
,25 - 45,1
982,Less than 25,0
1097,25 - 45,0
2632,Greater than 45,0
2633,Greater than 45,0
2634,Greater than 45,0
3378,Less than 25,0
4016,25 - 45,0
4017,25 - 45,0
4620,Greater than 45,0
5042,Greater than 45,0
5991,25 - 45,0
6116,Greater than 45,0
6570,Greater than 45,0
6804,Less than 25,0
7393,Less than 25,0
7394,Less than 25,0
7395,Less than 25,0
7397,Greater than 45,0
10385,25 - 45,0
10695,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
3440,Less than 25,1
3441,Less than 25,1
3442,Less than 25,1
3443,Less than 25,1
3512,25 - 45,1
3513,25 - 45,1
8395,Less than 25,1
8396,Less than 25,1
9980,25 - 45,1
9981,25 - 45,1
,25 - 45,1
,25 - 45,1
4960,Less than 25,1
4961,Less than 25,1
4962,Less than 25,1
256,25 - 45,0
932,Less than 25,0
933,Less than 25,0
3373,25 - 45,0
3537,Greater than 45,0
3538,Greater than 45,0
4277,25 - 45,0
4373,Greater than 45,0
4374,Greater than 45,0
4700,Greater than 45,0
5240,25 - 45,0
5498,25 - 45,0
6231,25 - 45,0
6232,25 - 45,0
6799,25 - 45,0
6888,Greater than 45,0
7146,Greater than 45,0
7728,Less than 25,0
8861,25 - 45,0
9366,25 - 45,0
10574,Greater than 45,0
10575,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
31,Greater than 45,1
32,Greater than 45,1
2422,25 - 45,1
2423,25 - 45,1
2424,25 - 45,1
2425,25 - 45,1
2426,25 - 45,1
2427,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
1518,25 - 45,1
1519,25 - 45,1
1520,25 - 45,1
1521,25 - 45,1
364,25 - 45,0
3376,Greater than 45,0
3970,Greater than 45,0
4730,Greater than 45,0
4731,Greater than 45,0
4732,Greater than 45,0
7949,Less than 25,0
10659,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
7033,25 - 45,1
7034,25 - 45,1
7840,25 - 45,1
7841,25 - 45,1
7842,25 - 45,1
,25 - 45,1
1680,Less than 25,1
1681,Less than 25,1
6713,25 - 45,1
6714,25 - 45,1
6715,25 - 45,1
6716,25 - 45,1
10618,Less than 25,1
10619,Less than 25,1
10620,Less than 25,1
,Less than 25,1
,Less than 25,1
6683,25 - 45,1
468,25 - 45,0
8052,25 - 45,0
8053,25 - 45,0
8600,25 - 45,0
8601,25 - 45,0
9015,Greater than 45,0
10137,25 - 45,0
10526,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
1682,Greater than 45,1
7085,25 - 45,1
7086,25 - 45,1
7087,25 - 45,1
,25 - 45,1
2468,Less than 25,1
2469,Less than 25,1
3466,25 - 45,1
3467,25 - 45,1
3468,25 - 45,1
3469,25 - 45,1
10370,25 - 45,1
10371,25 - 45,1
10372,25 - 45,1
,25 - 45,1
2382,25 - 45,0
2462,Less than 25,0
2623,25 - 45,0
3233,Greater than 45,0
3474,Greater than 45,0
3475,Greater than 45,0
3700,25 - 45,0
4676,Greater than 45,0
6300,Less than 25,0
6666,25 - 45,0
6667,25 - 45,0
7601,25 - 45,0
9588,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,1
,Less than 25,1
4598,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
1297,Greater than 45,0
2711,25 - 45,0
5564,Greater than 45,0
5565,Greater than 45,0
8149,25 - 45,0
8979,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
10051,25 - 45,1
390,25 - 45,1
8502,Less than 25,1
8503,Less than 25,1
8504,Less than 25,1
8505,Less than 25,1
8506,Less than 25,1
3918,Greater than 45,0
3993,25 - 45,0
6840,25 - 45,0
10071,Less than 25,0
10072,Less than 25,0
10657,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
4631,Less than 25,1
9669,25 - 45,1
9944,Less than 25,1
9945,Less than 25,1
9946,Less than 25,1
,Greater than 45,1
,Greater than 45,1
195,25 - 45,0
2616,25 - 45,0
3996,25 - 45,0
4052,25 - 45,0
4062,Greater than 45,0
7442,Greater than 45,0
7443,Greater than 45,0
7897,25 - 45,0
7898,25 - 45,0
8006,25 - 45,0
8007,25 - 45,0
8008,25 - 45,0
8009,25 - 45,0
9297,25 - 45,0
9691,25 - 45,0
9692,25 - 45,0
10809,25 - 45,0
10810,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
10923,Greater than 45,1
10924,Greater than 45,1
5708,25 - 45,1
5709,25 - 45,1
5710,25 - 45,1
5711,25 - 45,1
5712,25 - 45,1
1630,Greater than 45,1
5807,25 - 45,1
5808,25 - 45,1
5809,25 - 45,1
1139,25 - 45,0
1140,25 - 45,0
1141,25 - 45,0
1221,25 - 45,0
2771,Greater than 45,0
5440,Less than 25,0
5441,Less than 25,0
5442,Less than 25,0
5586,25 - 45,0
6565,25 - 45,0
7261,Greater than 45,0
9398,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
1436,25 - 45,1
1437,25 - 45,1
1438,25 - 45,1
1439,25 - 45,1
1662,25 - 45,1
1663,25 - 45,1
5416,Greater than 45,1
8102,Greater than 45,1
8103,Greater than 45,1
8104,Greater than 45,1
151,Greater than 45,0
725,Greater than 45,0
3721,25 - 45,0
4664,Less than 25,0
5065,Greater than 45,0
5066,Greater than 45,0
6014,25 - 45,0
6445,Less than 25,0
7744,25 - 45,0
7961,Greater than 45,0
7962,Greater than 45,0
7963,Greater than 45,0
9170,Greater than 45,0
10790,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
4355,Less than 25,1
,25 - 45,1
1399,25 - 45,1
1400,25 - 45,1
9795,25 - 45,1
9796,25 - 45,1
,Less than 25,1
973,25 - 45,0
5879,Greater than 45,0
10112,Greater than 45,0
10113,Greater than 45,0
10156,25 - 45,0
10293,25 - 45,0
10314,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
1424,Less than 25,1
3574,Less than 25,1
3575,Less than 25,1
3576,Less than 25,1
3577,Less than 25,1
3578,Less than 25,1
8513,Less than 25,1
8514,Less than 25,1
8515,Less than 25,1
765,Less than 25,1
766,Less than 25,1
767,Less than 25,1
768,Less than 25,1
8878,25 - 45,1
8879,25 - 45,1
8880,25 - 45,1
9506,Less than 25,1
1170,Greater than 45,0
1233,Greater than 45,0
3988,Greater than 45,0
4951,Greater than 45,0
4952,Greater than 45,0
5249,Greater than 45,0
5544,25 - 45,0
5982,25 - 45,0
7373,25 - 45,0
9139,25 - 45,0
9465,Greater than 45,0
9466,Greater than 45,0
9467,Greater than 45,0
9468,Greater than 45,0
10267,25 - 45,0
10530,Greater than 45,0
10531,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
3801,Less than 25,1
9655,25 - 45,1
9656,25 - 45,1
9657,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
270,Less than 25,1
513,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
5639,25 - 45,1
5640,25 - 45,1
5641,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
1686,Greater than 45,0
2791,25 - 45,0
2792,25 - 45,0
3393,25 - 45,0
3464,25 - 45,0
4211,Greater than 45,0
5082,25 - 45,0
5083,25 - 45,0
5983,25 - 45,0
6822,Less than 25,0
8306,Greater than 45,0
9347,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
1423,Greater than 45,0
1783,25 - 45,0
2292,25 - 45,0
2421,25 - 45,0
2542,25 - 45,0
3176,Greater than 45,0
4185,Greater than 45,0
4670,Greater than 45,0
4671,Greater than 45,0
5350,25 - 45,0
8113,25 - 45,0
8705,Greater than 45,0
8834,25 - 45,0
9515,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,1
1534,25 - 45,1
1535,25 - 45,1
6547,25 - 45,1
9166,Greater than 45,1
9167,Greater than 45,1
9168,Greater than 45,1
9169,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
6906,25 - 45,1
6907,25 - 45,1
8136,Greater than 45,1
8137,Greater than 45,1
10783,25 - 45,1
10784,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
5649,25 - 45,1
5650,25 - 45,1
5651,25 - 45,1
8151,25 - 45,1
8152,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
984,Less than 25,0
1463,Greater than 45,0
2682,Greater than 45,0
3412,Less than 25,0
3710,Less than 25,0
3711,Less than 25,0
3712,Less than 25,0
3713,Less than 25,0
6393,25 - 45,0
6823,Greater than 45,0
8101,Less than 25,0
9202,Greater than 45,0
10327,Greater than 45,0
10328,Greater than 45,0
10438,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
444,25 - 45,1
4627,25 - 45,1
4628,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
829,Greater than 45,1
830,Greater than 45,1
831,Greater than 45,1
832,Greater than 45,1
833,Greater than 45,1
1362,25 - 45,1
8164,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
1551,Greater than 45,0
3592,25 - 45,0
3593,25 - 45,0
3594,25 - 45,0
3989,25 - 45,0
3990,25 - 45,0
4679,25 - 45,0
4680,25 - 45,0
4681,25 - 45,0
4735,25 - 45,0
4876,25 - 45,0
6306,25 - 45,0
7013,Less than 25,0
7347,Greater than 45,0
7348,Greater than 45,0
7522,Less than 25,0
8287,Less than 25,0
8883,25 - 45,0
9940,Greater than 45,0
10255,Less than 25,0
10481,25 - 45,0
10948,Greater than 45,0
10949,Greater than 45,0
10950,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
1769,25 - 45,1
1770,25 - 45,1
1771,25 - 45,1
6119,Greater than 45,1
6120,Greater than 45,1
8261,Less than 25,1
8262,Less than 25,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
1428,25 - 45,0
1429,25 - 45,0
1780,Greater than 45,0
1819,Less than 25,0
1820,Less than 25,0
1821,Less than 25,0
2437,Greater than 45,0
3082,25 - 45,0
3209,25 - 45,0
3210,25 - 45,0
3228,Less than 25,0
3637,25 - 45,0
3638,25 - 45,0
3843,25 - 45,0
3844,25 - 45,0
3845,25 - 45,0
4098,25 - 45,0
6674,25 - 45,0
8175,25 - 45,0
8925,Greater than 45,0
9626,25 - 45,0
9627,25 - 45,0
9759,25 - 45,0
9760,25 - 45,0
9761,25 - 45,0
9762,25 - 45,0
9957,Less than 25,0
10791,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
5558,25 - 45,1
5559,25 - 45,1
5560,25 - 45,1
8244,25 - 45,1
8245,25 - 45,1
8246,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
1348,25 - 45,1
2688,Less than 25,1
2689,Less than 25,1
2690,Less than 25,1
2691,Less than 25,1
2692,Less than 25,1
2693,Less than 25,1
4287,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
219,Less than 25,0
675,Less than 25,0
676,Less than 25,0
677,Less than 25,0
1049,Less than 25,0
1977,25 - 45,0
2196,25 - 45,0
2197,25 - 45,0
2198,25 - 45,0
2308,Greater than 45,0
3877,Greater than 45,0
4788,25 - 45,0
5345,25 - 45,0
5346,25 - 45,0
5672,Greater than 45,0
5886,25 - 45,0
5956,Less than 25,0
5965,Greater than 45,0
6142,25 - 45,0
6437,Less than 25,0
6438,Less than 25,0
6439,Less than 25,0
6455,25 - 45,0
8933,Less than 25,0
8934,Less than 25,0
9197,25 - 45,0
10017,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,1
1715,25 - 45,1
1716,25 - 45,1
2022,25 - 45,1
2023,25 - 45,1
8331,25 - 45,1
8332,25 - 45,1
8333,25 - 45,1
2464,25 - 45,1
2465,25 - 45,1
2466,25 - 45,1
2467,25 - 45,1
2627,25 - 45,1
2628,25 - 45,1
3539,25 - 45,1
3540,25 - 45,1
5904,Less than 25,1
5905,Less than 25,1
7694,Greater than 45,1
7695,Greater than 45,1
7719,25 - 45,1
7720,25 - 45,1
8027,Less than 25,1
8028,Less than 25,1
8914,Greater than 45,1
8915,Greater than 45,1
8916,Greater than 45,1
8917,Greater than 45,1
8918,Greater than 45,1
8919,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
2312,Greater than 45,1
2540,Less than 25,1
3043,25 - 45,1
4571,Greater than 45,1
4821,25 - 45,1
4822,25 - 45,1
4823,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
3554,25 - 45,1
3555,25 - 45,1
3556,25 - 45,1
358,25 - 45,0
359,25 - 45,0
360,25 - 45,0
469,Less than 25,0
541,Greater than 45,0
542,Greater than 45,0
723,25 - 45,0
850,25 - 45,0
851,25 - 45,0
1633,25 - 45,0
1634,25 - 45,0
1723,Greater than 45,0
1852,Greater than 45,0
2134,25 - 45,0
2135,25 - 45,0
2287,25 - 45,0
2373,Greater than 45,0
2414,Less than 25,0
2415,Less than 25,0
2675,25 - 45,0
2917,25 - 45,0
3953,25 - 45,0
4001,Greater than 45,0
4002,Greater than 45,0
4207,25 - 45,0
5499,25 - 45,0
5770,25 - 45,0
5777,Greater than 45,0
5800,25 - 45,0
5801,25 - 45,0
5802,25 - 45,0
5821,25 - 45,0
7175,Greater than 45,0
7486,Less than 25,0
8156,25 - 45,0
9041,Greater than 45,0
9213,Greater than 45,0
9722,25 - 45,0
9866,Greater than 45,0
9867,Greater than 45,0
10283,Greater than 45,0
10517,Greater than 45,0
10543,Less than 25,0
10959,25 - 45,0
10960,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
9702,25 - 45,1
9703,25 - 45,1
,Less than 25,1
,Less than 25,1
8294,Greater than 45,1
8295,Greater than 45,1
,25 - 45,1
,25 - 45,1
1727,Greater than 45,1
1728,Greater than 45,1
2390,Greater than 45,1
2391,Greater than 45,1
3300,25 - 45,1
3301,25 - 45,1
3302,25 - 45,1
4306,25 - 45,1
5771,Less than 25,1
5772,Less than 25,1
5773,Less than 25,1
5774,Less than 25,1
5775,Less than 25,1
5776,Less than 25,1
6968,25 - 45,1
6969,25 - 45,1
6970,25 - 45,1
8134,25 - 45,1
8135,25 - 45,1
,25 - 45,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Greater than 45,1
,Greater than 45,1
5444,25 - 45,1
5445,25 - 45,1
5605,25 - 45,1
5606,25 - 45,1
6617,Greater than 45,1
6618,Greater than 45,1
7252,25 - 45,1
,25 - 45,1
2997,25 - 45,1
2998,25 - 45,1
2999,25 - 45,1
3000,25 - 45,1
3001,25 - 45,1
3002,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
334,25 - 45,0
612,25 - 45,0
663,Less than 25,0
791,25 - 45,0
792,25 - 45,0
1060,25 - 45,0
1176,Greater than 45,0
1177,Greater than 45,0
1247,25 - 45,0
1865,Less than 25,0
2057,Greater than 45,0
2338,25 - 45,0
2339,25 - 45,0
2454,25 - 45,0
2974,Greater than 45,0
3727,Greater than 45,0
3747,25 - 45,0
3748,25 - 45,0
3749,25 - 45,0
3750,25 - 45,0
3751,25 - 45,0
3752,25 - 45,0
3753,25 - 45,0
3754,25 - 45,0
3755,25 - 45,0
3907,25 - 45,0
4400,Less than 25,0
4401,Less than 25,0
4716,25 - 45,0
4717,25 - 45,0
4850,25 - 45,0
4863,Greater than 45,0
4878,Greater than 45,0
5324,25 - 45,0
5779,25 - 45,0
5780,25 - 45,0
5781,25 - 45,0
5810,25 - 45,0
5968,25 - 45,0
6344,Less than 25,0
6486,Greater than 45,0
6554,25 - 45,0
6626,25 - 45,0
6655,25 - 45,0
6656,25 - 45,0
6687,Greater than 45,0
6688,Greater than 45,0
7103,Less than 25,0
7182,Less than 25,0
7183,Less than 25,0
7184,Less than 25,0
7185,Less than 25,0
7272,Greater than 45,0
7285,Greater than 45,0
7529,Less than 25,0
7543,25 - 45,0
7544,25 - 45,0
7730,Less than 25,0
8050,25 - 45,0
8564,Greater than 45,0
8653,25 - 45,0
8654,25 - 45,0
8712,25 - 45,0
8932,25 - 45,0
9355,Less than 25,0
9501,Greater than 45,0
9529,Greater than 45,0
9597,Greater than 45,0
9609,Less than 25,0
9610,Less than 25,0
10028,25 - 45,0
10029,25 - 45,0
10119,25 - 45,0
10708,25 - 45,0
10709,25 - 45,0
10710,25 - 45,0
10781,Less than 25,0
10782,Less than 25,0
10891,Greater than 45,0
10994,25 - 45,0
10995,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
258,25 - 45,1
259,25 - 45,1
260,25 - 45,1
261,25 - 45,1
262,25 - 45,1
263,25 - 45,1
264,25 - 45,1
265,25 - 45,1
410,25 - 45,1
411,25 - 45,1
843,25 - 45,1
844,25 - 45,1
845,25 - 45,1
846,25 - 45,1
1581,Less than 25,1
1582,Less than 25,1
